address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"511 S. Main St., Perryton, TX 79070",,08:30 AM-05:00 PM,,ho94017769,false,true,,,,poll41000646
"105 S. Main, Vega, TX 79092",,08:30 AM-12:00 PM,,ho79843058,false,true,,,,poll18503540
"435 Oak Street, Palo Pinto, TX 76484",,08:30 AM-04:30 PM,,ho3801891,false,true,,,,poll18919097
"Palo Pinto County Mineral Wells Annex Building, 109 N. Oak Avenue, Mineral Wells, TX 76067",,08:30 AM-04:30 PM,,ho32945300,false,true,,,,poll21040871
"522 W. College St., Carthage, TX 75633",,08:00 AM-08:00 PM,,ho39663918,false,true,,,,poll90971282
"1112 Santa Fe Drive, Weatherford, TX 76086",,08:00 AM-05:00 PM,,ho46661281,false,true,,,,poll68134186
"Springtown Municipal Court Annex, 200 N Main St, Springtown, TX 76082",,08:00 AM-05:00 PM,,ho43326196,false,true,,,,poll69895587
"Peaster Fire Department, 221 Judd St, Weatherford, TX 76088",,08:00 AM-05:00 PM,,ho63799869,false,true,,,,poll83353872
"Aledo ISD Admin Building, 1008 Bailey Ranch Rd, Aledo, TX 76008",,08:00 AM-05:00 PM,,ho62426334,false,true,,,,poll58704137
"Azle Masonic Lodge, 257 W Main St, Azle, TX 76020",,08:00 AM-05:00 PM,,ho40734402,false,true,,,,poll41532235
"Willow Park Municipal Building, 516 Ranch House Rd, Willow Park, TX 76087",,08:00 AM-05:00 PM,,ho88841899,false,true,,,,poll65955836
"Old Brock ISD Admin Building, 100 Grindstone Rd, Weatherford, TX 76087",,08:00 AM-05:00 PM,,ho27473062,false,true,,,,poll87343863
"401 Third St, Farwell, TX 79325",,08:30 AM-12:00 PM,,ho37532793,false,true,,,,poll89485491
"First Bank Bovina, 101 3rd St, Bovina, TX 79009",,09:00 AM-03:00 PM,,ho5717241,false,true,,,,poll22527324
"Inter Bank Friona, 1105 N Cleveland, Friona, TX 79035",,08:00 AM-04:00 PM,,ho20962859,false,true,,,,poll5792703
"Community Center, 500 S Oak St, Pecos, TX 79772",,08:00 AM-05:00 PM,,ho4163519,false,true,,,,poll63121296
"Santa Fe Ticket Office, 900 South Polk Street, Ste 320, Amarillo, TX 79101",,08:00 AM-05:00 PM,,ho97877872,false,true,,,,poll98557128
"Casey Carpet One, W, 3500 I-40 Frontage Rd, Amarillo, TX 79102",,12:00 PM-05:00 PM,,ho21828110,false,true,,,,poll19394652
"Coffee Memorial Blood Center Inc, 7500 Wallace Blvd, Amarillo, TX 79124",,12:00 PM-05:00 PM,,ho40473834,false,true,,,,poll52233269
"United Amigos, 3300 E I-40, Amarillo, TX 79103",,12:00 PM-05:00 PM,,ho88884886,false,true,,,,poll69578001
"Cornerstone Outreach, 1111 N Buchanan St, Amarillo, TX 79107",,12:00 PM-05:00 PM,,ho77276986,false,true,,,,poll88661102
"Bivins Village, 3201 Tee Anchor Blvd, Amarillo, TX 79104",,12:00 PM-07:00 PM,,ho42076930,false,true,,,,poll26346389
"Park Central, 1300 S Harrison St, Amarillo, TX 79101",,12:00 PM-07:00 PM,,ho35209051,false,true,,,,poll81076640
"Canyons Retirement Community, 2200 SW 7th Ave, Amarillo, TX 79106",,12:00 PM-07:00 PM,,ho15700166,false,true,,,,poll62802193
"The Craig, 5500 SW 9th Ave, Amarillo, TX 79106",,12:00 PM-07:00 PM,,ho48121242,false,true,,,,poll82120043
"220 W. Quitman St., Ste B, Emory, TX 75440",,08:30 AM-04:30 PM,,ho58145147,false,true,,,,poll46932880
"1604 5th Ave, Canyon, TX 79015",,08:00 AM-05:00 PM,,ho90930880,false,true,,,,poll36302787
"Randall County Annexm, 4111 S. Georgia, Amarillo, TX 79110",,08:00 AM-05:00 PM,,ho97128668,false,true,,,,poll4548080
"Randall County Justice Center, 2309 Russell Long Blvd, Canyon, TX 79015",,08:00 AM-05:00 PM,,ho11340102,false,true,,,,poll51144233
"Region 16 Education Service Center, 5800 Bell Street, Amarillo, TX 79109",,08:00 AM-05:00 PM,,ho65062929,false,true,,,,poll4837801
"Comanche Trail Church of Christ, 2700 E. 34th, Amarillo, TX 79103",,08:00 AM-05:00 PM,,ho3669677,false,true,,,,poll68912124
"300 N Plaza, Big Lake, TX 76932",,08:00 AM-05:00 PM,,ho76454117,false,true,,,,poll47968118
"REAL COUNTY COURTHOUSE, 146 SOUTH US HWY 83, Leakey, TX 78873",,08:00 AM-05:00 PM,,ho78067419,false,true,,,,poll6981253
"COUNTY HOUSE, 107 E. 5TH STREET, Camp Wood, TX 78833",,02:00 PM-06:00 PM,,ho80717383,false,true,,,,poll48566292
"GARVEN STORE, 27304 N US HIGHWAY 83, Mountain Home, TX 78058",,02:00 PM-06:00 PM,,ho64072464,false,true,,,,poll24497805
"200 N. Walnut Street, Clarksville, TX 75426",,08:00 AM-05:00 PM,,ho74286212,false,true,,,,poll79931066
"414 C North Alamo Street, Refugio, TX 78377",,08:00 AM-06:00 PM,,ho65218624,false,true,,,,poll12435999
"300 E. Commercial, Miami, TX 79059",,08:00 AM-12:00 PM,,ho51428068,false,true,,,,poll25448505
"601 North Hearne Street, Franklin, TX 77856",,08:00 AM-05:00 PM,,ho39410981,false,true,,,,poll81390062
"309 N Market Street, Hearne, TX 77859",,08:00 AM-05:00 PM,,ho67430,false,true,,,,poll19090356
"113 Jack Street, Bremond, TX 76629",,08:00 AM-07:00 PM,,ho75697257,false,true,,,,poll51668589
"700 Railroad Street, Calvert, TX 77837",,08:00 AM-07:00 PM,,ho10936572,false,true,,,,poll16027849
"200 Laurence Dr, Rockwall, TX 75032",,08:00 AM-05:00 PM,,ho46466942,false,true,,,,poll51340949
"1215 E Yellowjacket Ln, Rockwall, TX 75087",,08:00 AM-05:00 PM,,ho19247782,false,true,,,,poll63373201
"305 N Arch St, Royse City , TX 75189",,08:00 AM-05:00 PM,,ho56210624,false,true,,,,poll53297686
"5701 Scenic Dr, Rowlett, TX 75088",,08:00 AM-05:00 PM,,ho23467747,false,true,,,,poll9489978
"600 Strong Ave, Ballinger, TX 76821",,08:30 AM-05:00 PM,,ho32300475,false,true,,,,poll63430378
"204 North Main Street, Henderson, TX 75652",,08:00 AM-05:00 PM,,ho93942421,false,true,,,,poll10879690
"13612 FM 1798 W,, HENDERSON, TX 75654",,08:00 AM-05:00 PM,,ho17041878,false,true,,,,poll58313441
"300 W 2nd St, Mt Enterprise, TX 75681",,08:00 AM-05:00 PM,,ho22696761,false,true,,,,poll35141547
"231 N Hood St, Tatum, TX 75691",,08:00 AM-05:00 PM,,ho12982044,false,true,,,,poll56239642
"2700 Chandler St, Kilgore, TX 75662",,08:00 AM-05:00 PM,,ho79147112,false,true,,,,poll29123288
"280 E Main St, Hemphill, TX 75948",,08:00 AM-04:00 PM,,ho75489463,false,true,,,,poll63352335
"22019 Fm 705 Rd, Pineland, TX 75968",,08:00 AM-04:00 PM,,ho75691818,false,true,,,,poll94065252
"225 N Harrison, San Augustine, TX 75972",,08:00 AM-04:00 PM,,ho35905169,false,true,,,,poll98169325
"Cr 361 off of Hwy 147, Broaddus, TX 75929",,09:00 AM-04:00 PM,,ho88152764,false,true,,,,poll55457240
"51 E. Pine Ave, Room A1, Coldspring, TX 77331",,07:00 AM-07:00 PM,,ho7814768,false,true,,,,poll74137996
"410 W. Market St., Sinton, TX 78387",,08:00 AM-05:00 PM,,ho71832402,false,true,,,,poll31634182
"401 E SAN PATRICIO AVE, MATHIS , TX 78368",,08:00 AM-05:00 PM,,ho53728263,false,true,,,,poll57432558
"401 PARK STREET, TAFT, TX 78390",,08:00 AM-05:00 PM,,ho91985085,false,true,,,,poll97120793
"704 W. YOAKUM AVE, ARANSAS PASS, TX 78336",,09:00 AM-06:00 PM,,ho57596844,false,true,,,,poll51990798
"1 N COTTONWOOD ST, ELDORADO, TX 76936",,09:00 AM-12:00 PM,,ho22932343,false,true,,,,poll46417540
"826 North Divide St., ELDORADO, TX 76936",,09:00 AM-12:00 PM,,ho74539252,false,true,,,,poll2693607
"107 W. Warner Ave, ELDORADO, TX 76936",,09:00 AM-12:00 PM,,ho92273245,false,true,,,,poll21479911
"1806 25th St., Ste 300, Snyder, TX 79549",,08:30 AM-05:00 PM,,ho44935979,false,true,,,,poll46614953
"102 N.E. Vine St, Glen Rose, TX 76043",,08:00 AM-05:00 PM,,ho46448639,false,true,,,,poll1166006
"200 West Walker, Breckenridge, TX 76424",,08:00 AM-05:00 PM,,ho39994679,false,true,,,,poll8332715
"County Voter Registration, 703 N. Mallard St., Ste 116, Palestine, TX 75801",,08:00 AM-05:00 PM,,ho38751957,false,true,,,,poll98625947
"County Clerk, 117 E Wasson Street, Gail, TX 79738",,08:00 AM-12:00 PM,,ho55692297,false,true,,,,poll41839157
"Falls County Courthouse, 125 Bridge St, Marlin, TX 76661",,08:00 AM-05:00 PM,,ho81307905,false,true,,,,poll53494628
"Floyd County District Clerk, 105 S. Main, Room 101, Floydada, TX 79235",,08:30 AM-05:30 PM,,ho87131040,false,true,,,,poll62132157
"First United Methodist Church, 102 West Poplar St, Lockney, TX 79241",,08:30 AM-05:30 PM,,ho85602075,false,true,,,,poll4847814
"Hall County Clerk, 512 Main Street, Ste 8, Memphis, TX 79245",,08:30 AM-12:00 PM,,ho61373119,false,true,,,,poll67784329
"Hansford County Clerk, 15 NW Court St, Spearman, TX 79081",,08:00 AM-05:00 PM,,ho25084992,false,true,,,,poll19070628
"County Courthouse, 300 South Main, Quanah, TX 79252",,08:30 AM-12:00 PM,,ho25803064,false,true,,,,poll97118934
"City Hall, 14051 US HW 287, Chillicothe, TX 79225",,08:00 AM-05:00 PM,,ho90808448,false,true,,,,poll50934697
"Jasper County Courthouse 121 N Austin St, Jasper, TX 75951",,08:00 AM-06:00 PM,,ho77170444,false,true,,,,poll76893674
"210 W. Calvert St, Karnes City, TX 78118",,08:00 AM-05:00 PM,,ho59659328,false,true,,,,poll62016214
"Kaufman County Courhouse, 100 N. Washington St, Kaufman, TX 75142",,08:00 AM-05:00 PM,,ho13138380,false,true,,,,poll44695549
"Kaufman County Sub-Courthouse, 200 E Main St, Forney, TX 75126-4008",,08:00 AM-05:00 PM,,ho25864474,false,true,,,,poll77499332
"Kaufman County Sub-Courthouse, 408 E. College St, Terrell, TX 75160",,08:00 AM-05:00 PM,,ho52049205,false,true,,,,poll24991404
"Crandall Municipal Court House, 114 S Main St, Crandall, TX 75114",,08:00 AM-05:00 PM,,ho27969085,false,true,,,,poll97272047
"301 Houston St., Annex, Room 8, George West, TX 78022",,08:00 AM-05:00 PM,,ho98548649,false,true,,,,poll13086936
"NUECES COUNTY COURTHOUSE, 901 Leopard St., Corpus Christi, TX 78401",,08:00 AM-05:00 PM,,ho41249362,false,true,,,,poll67714128
"ART CENTER OF CORPUS CHRISTI, 100 N. Shoreline Blvd, Corpus Christi, TX 78401",,08:00 AM-05:00 PM,,ho77264714,false,true,,,,poll83567765
"BISHOP COMMUNITY CENTER, 102 W. Joyce St., Bishop, TX 78343",,08:00 AM-05:00 PM,,ho48617210,false,true,,,,poll44391242
"CALALLEN ISD, 4205 Wildcat Dr., Corpus Christi, TX 78410-5108",,08:00 AM-05:00 PM,,ho77518703,false,true,,,,poll6194788
"CORPUS CHRISTI CITY HALL, 1201 Leopard St., 1st Floor, Corpus Christi, TX 78401",,08:00 AM-05:00 PM,,ho73827030,false,true,,,,poll90065710
"CORPUS CHRISTI ISD, 801 Leopard St, Corpus Christi, TX 78401",,08:00 AM-05:00 PM,,ho9046040,false,true,,,,poll68617983
"DEAF AND HARD OF HEARING CENTER, 5151 McArdle Rd., Corpus Christi, TX 78411",,08:00 AM-05:00 PM,,ho56344651,false,true,,,,poll5665487
"DEL MAR COLLEGE, 101 Baldwin Blvd, Corpus Christi, TX 78404",,08:00 AM-05:00 PM,,ho42662280,false,true,,,,poll6521778
"ETHEL EYERLY SENIOR CENTER, 654 Graham Rd., Corpus Christi, TX 78418",,08:00 AM-05:00 PM,,ho98184285,false,true,,,,poll14773321
"FLOUR BLUFF ISD, 2510 Waldron Rd., Corpus Christi, TX 78418",,08:00 AM-05:00 PM,,ho48796751,false,true,,,,poll62001321
"GREENWOOD SENIOR CITIZENS CENTER, 4040 Greenwood Dr., Corpus Christi, TX 78416",,08:00 AM-05:00 PM,,ho54195683,false,true,,,,poll66450709
"HILLTOP COMMUNITY CENTER, 11425 Leopard St., Corpus Christi, TX 78410",,08:00 AM-05:00 PM,,ho74192394,false,true,,,,poll72058928
"JOHNNY S. CALDERON COUNTY BUILDING, 710 E. Main St., Robstown, TX 78380",,08:00 AM-05:00 PM,,ho43511595,false,true,,,,poll96218814
"PETRONILA ELEMENTARY, 2391 Co Road 67, Robstown, TX 78380",,08:00 AM-05:00 PM,,ho22245001,false,true,,,,poll20595517
"PORT ARANSAS COMMUNITY CENTER, 408 N. Alister St, Port Aransas, TX 78373",,08:00 AM-05:00 PM,,ho57140180,false,true,,,,poll45564508
"ROBSTOWN CITY HALL, 101 East Main St, Robstown, TX 78380",,08:00 AM-05:00 PM,,ho63561974,false,true,,,,poll35504248
"ROBSTOWN ISD, 801 N. First St., Robstown, TX 78380",,08:00 AM-05:00 PM,,ho40668664,false,true,,,,poll29228971
"SCHLITTERBAHN, 14353 Commodores Dr, Corpus Christi, TX 78418",,08:00 AM-05:00 PM,,ho88125632,false,true,,,,poll71069786
"VALENCIA HALL, 6110 Ayers St., Corpus Christi, TX 78415",,08:00 AM-05:00 PM,,ho99712402,false,true,,,,poll3193267
"VETERANS MEMORIAL HIGH SCHOOL, 3750 Cimarron Blvd., Corpus Christi, TX 78414",,08:00 AM-05:00 PM,,ho57625899,false,true,,,,poll84951162
"VETERANS MEMORIAL HIGH SCHOOL 3750 Cimarron Blvd., Corpus Christi, TX 78414",,07:00 AM-07:00 PM,,ho60947270,false,true,,,,poll80781787
"WEST OSO ISD, 5050 Rockford Dr., Corpus Christi, TX 78416",,08:00 AM-05:00 PM,,ho89085034,false,true,,,,poll1576959
"CORPUS CHRISTI ARMY DEPOT, 308 Crecy Street, Corpus Christi, TX 78419",,08:00 AM-05:00 PM,,ho17614866,false,true,,,,poll37684792
"TAMU-CC UNIVERSITY CENTER, 6300 Ocean Drive, Legacy Hall Room 124, Corpus Christi, TX 78412",,08:00 AM-05:00 PM,,ho85058701,false,true,,,,poll63604873
"BANQUETE ISD, 4339 Fourth St, Banquete, TX 78339",,08:00 AM-05:00 PM,,ho40794469,false,true,,,,poll56229917
"DAVID BERLANGA COMMUNITY CENTER, 1513 2nd St., Agua Dulce, TX 78330",,08:00 AM-05:00 PM,,ho59530788,false,true,,,,poll18003357
"London High School, 1306 FM 43, Corpus Christi, TX 78415",,07:00 AM-07:00 PM,,ho32483126,false,true,,,,poll58321904
"Community Center, 10 S. Oak, Pecos, TX 79744",,08:00 AM-05:00 PM,,ho92980643,false,true,,,,poll82064883
"Shelby County Clerk, 124 Austin St, Center, TX 75935",,07:00 AM-07:00 PM,,ho43038971,false,true,,,,poll21230172
"105 East Hackberry St., Sanderson, TX 79848",,08:00 AM-12:00 PM,,ho95377723,false,true,,,,poll20622052
"507 W. Main St, Brownfield, TX 79316",,08:30 AM-07:00 PM,,ho79993427,false,true,,,,poll49241360
"UPSHUR COUNTY COURTHOUSE, 100 W. Tyler St, Gilmer, TX 75644",,07:00 AM-07:00 PM,,ho79430632,false,true,,,,poll85910932
"Reber Memorial Public Library, 193 N 4th st, Raymondville, TX 78580",,08:00 AM-12:00 PM,,ho69334503,false,true,,,,poll51322186
"Wilson County Courhouse Annex #3, 1103 4th St, Floresville, TX 78114",,08:00 AM-05:00 PM,,ho69580048,false,true,,,,poll72687412
"Lavernia City Hall, 102 E Chihuahua St., Lavernia, TX 78121",,08:00 AM-05:00 PM,,ho91138518,false,true,,,,poll99516208
"200 Carroll St, Poth, TX 78147",,10:00 AM-01:00 PM,,ho20006239,false,true,,,,poll86347192
"700 W Main St, Stockdale, TX 78160",,04:00 PM-07:00 PM,,ho21947941,false,true,,,,poll49577869
"110 S. Madison St., Ste C, Mt. Pleasant, TX 75455",,07:00 AM-07:00 PM,,ho72933173,false,true,,,,poll66925729
"138 W. 5th Street, Rusk, TX 75785",,08:00 AM-05:00 PM,,ho8952910,false,true,,,,poll33663659
"235 East San Antonio St, Alto, TX 75925",,08:00 AM-05:00 PM,,ho9184043,false,true,,,,poll93308492
"502 S Jackson St, Jacksonville, TX 75766",,08:00 AM-05:00 PM,,ho80669017,false,true,,,,poll90521446
"103 N. 5th St., Carrizo Springs, TX 78834",,08:00 AM-05:00 PM,,ho72075919,false,true,,,,poll738753
"500 Broadway, Plainview, TX 79072",,08:00 AM-05:00 PM,,ho99416555,false,true,,,,poll96886899
"300 E. Oak, Ste 3, Sonora, TX 76950",,08:30 AM-04:30 PM,,ho48211828,false,true,,,,poll72374826
"1000 N. Rankin St., Rankin, TX 79778",,07:00 AM-07:00 PM,,ho95671247,false,true,,,,poll3388922
"108 W 5th St, McCamey, TX 79752",,07:00 AM-07:00 PM,,ho83806410,false,true,,,,poll18225020
"400 Pecan St, Del Rio, TX 78840",,08:30 AM-04:30 PM,,ho75061972,false,true,,,,poll30997357
"1110 Washington St., Ste 103, Laredo, TX 78040",,08:00 AM-05:00 PM,,ho59921976,false,true,,,,poll24841109
"2001 LOWRY RD, Laredo, TX 78045",,08:00 AM-05:00 PM,,ho25227100,false,true,,,,poll8645794
"230 Calle Del Norte, Laredo, TX 78041",,08:00 AM-05:00 PM,,ho39992972,false,true,,,,poll42334425
"1102 Bob Bullock Loop, Laredo, TX 78043",,08:00 AM-05:00 PM,,ho14828311,false,true,,,,poll83072516
"1920 Palo Blanco St, Laredo, TX 78046",,08:00 AM-05:00 PM,,ho19099874,false,true,,,,poll99847541
"1701 Centeno Ln, Rio Bravo, TX 78046",,08:00 AM-05:00 PM,,ho50912007,false,true,,,,poll49029619
"3519 Cecilia Ln, Laredo, TX 78046",,08:00 AM-05:00 PM,,ho28235107,false,true,,,,poll39402035
"Webb CISD, 619 Ave F, Bruni, TX 98344",,09:00 AM-05:00 PM,,ho26075643,false,true,,,,poll1904883
"300 Despain St, Oilton, TX 78369",,01:00 PM-06:00 PM,,ho67326405,false,true,,,,poll27477777
"917 N. Main Street, Mirando City, TX 78369",,09:00 AM-08:00 PM,,ho25985417,false,true,,,,poll87171522
"Daiches Elementary School, 1401 Green St, Laredo, TX 78040",,09:00 AM-05:00 PM,,ho732683,false,true,,,,poll52096465
"1700 Anna Ave, Laredo, TX 78040",,09:00 AM-05:00 PM,,ho43639848,false,true,,,,poll48352674
"1515 Pappas St, Laredo, TX 78041",,09:00 AM-05:00 PM,,ho89313853,false,true,,,,poll63101167
"1606 Benavides St, Laredo, TX 78040",,09:00 AM-05:00 PM,,ho78972323,false,true,,,,poll79130241
"2800 S Canada Ave, Laredo, TX 78046",,01:00 PM-06:00 PM,,ho31274442,false,true,,,,poll52283187
"Santo Nino Elementary School, 2702 Bismark St, Laredo, TX 78043",,09:00 AM-08:00 PM,,ho47815858,false,true,,,,poll20501625
"Gateway Community Health Center, 2007 S Zapata Hwy, Laredo, TX 78046",,09:00 AM-08:00 PM,,ho31162803,false,true,,,,poll86274374
"2600 Zacatecas St, Laredo, TX 78040",,09:00 AM-08:00 PM,,ho12434088,false,true,,,,poll78155163
"1003 Espejo Molina Rd, Rio Bravo, TX 78043",,11:00 AM-08:00 PM,,ho97967572,false,true,,,,poll42499149
"Perez Elementary, Laredo, TX 78046",,11:00 AM-08:00 PM,,ho13282711,false,true,,,,poll11973043
"6431 Casa Del Sol Blvd, Laredo, TX 78043",,11:00 AM-08:00 PM,,ho24784787,false,true,,,,poll98721752
"10702 Kirby Dr, Laredo, TX 78045",,11:00 AM-08:00 PM,,ho2380775,false,true,,,,poll39145899
"1453 Concord Hills Blvd, Laredo, TX 78046",,11:00 AM-08:00 PM,,ho12990213,false,true,,,,poll29701933
"1000 Century Dr W, Laredo, TX 78046",,09:00 AM-08:00 PM,,ho58343518,false,true,,,,poll95106963
"Malakoff Elementary, 2810 Havana Dr, Laredo, TX 78045",,01:00 PM-06:00 PM,,ho10342601,false,true,,,,poll36036304
"United High School, 2811 United Ave, Laredo, TX 78045",,09:00 AM-08:00 PM,,ho61450634,false,true,,,,poll58969663
"5626 Cielito Lindo Blvd, Laredo, TX 78046",,09:00 AM-08:00 PM,,ho19308054,false,true,,,,poll98797768
"3600 E Del Mar Blvd, Laredo, TX 78041",,09:00 AM-08:00 PM,,ho28539589,false,true,,,,poll53090609
"4001 Ave Los Presidentes, Laredo, TX 78046",,09:00 AM-08:00 PM,,ho3555858,false,true,,,,poll31975254
"UNITED HIGH SCHOOL, 8800 MCPHERSON RD, Laredo, TX 78045",,09:00 AM-08:00 PM,,ho72312304,false,true,,,,poll86334
"LCC Kazen Center, W End Washington St, Laredo, TX 78040",,09:00 AM-06:00 PM,,ho12767338,false,true,,,,poll57379129
"Doctor s Hospital, 10700 McPherson Rd, Laredo, TX 78045",,09:00 AM-08:00 PM,,ho66040601,false,true,,,,poll33468623
"LCC Zaffirini Library, 5500 S Zapata Hwy, Laredo, TX 78046",,09:00 AM-06:00 PM,,ho50458729,false,true,,,,poll33712672
"City Hall of Loredo, 1110 Houston St, Laredo, TX 78040",,08:00 AM-05:00 PM,,ho32349524,false,true,,,,poll58692068
"Laredo Medical Center, 1700 E Saunders St, Laredo, TX 78041",,09:00 AM-08:00 PM,,ho23604781,false,true,,,,poll15456103
"Texas A&M Int'l, 5201 University Blvd, Laredo, TX 78041",,09:00 AM-08:00 PM,,ho96119563,false,true,,,,poll29461579
"900 7th Street, Room 250, Wichita Falls, TX 76307",,08:00 AM-05:00 PM,,ho36840905,false,true,,,,poll25562144
"Commissioner Pct Bldg, 102 W College, Burkburnett, TX 76354",,08:00 AM-05:00 PM,,ho93828139,false,true,,,,poll60622689
"Wichita Co Tax Office, 400 W Wall St, Iowa Park, TX 76367",,08:00 AM-05:00 PM,,ho95236448,false,true,,,,poll12967591
"Commissioner Pct 4 Bldg, Wichita Co 2202 SH 25 N, Electra, TX 76360",,08:00 AM-05:00 PM,,ho31745441,false,true,,,,poll98013255
"Sikes Senter Mall, 3111 Midwestern Pkwy, Wichita Falls, TX 76308",,10:00 AM-07:00 PM,,ho17615217,false,true,,,,poll19627036
"Home Depot, 3705 Kell Blvd, Wichita Falls, TX 76308-1604",,10:00 AM-07:00 PM,,ho95453841,false,true,,,,poll11937999
"2010 Redbud Blvd., Ste 102, McKinney, TX 75069",,08:00 AM-05:00 PM,,ho19523023,false,true,,,,poll39866879
"415 Main St, Silverton, TX 79257",,08:00 AM-12:00 PM,,ho10777526,false,true,,,,poll89808557
"100 West Buck Street, Ste 107, Caldwell, TX 77836",,08:00 AM-05:00 PM,,ho38630040,false,true,,,,poll75833094
"310 E. 1st Street, Dumas, TX 79029",,08:30 AM-05:00 PM,,ho7795818,false,true,,,,poll69730267
"1017 Parker St., Goldthwaite, TX 76844",,08:00 AM-05:00 PM,,ho41435391,false,true,,,,poll18485032
"300 La Caverna St., Van Horn, TX 79855",,08:00 AM-12:00 PM,,ho45041564,false,true,,,,poll97430571
"4520 Reading Road, Rosenberg, TX 77471",,08:00 AM-05:00 PM,,ho96868152,false,true,,,,poll25483578
"1 Troyan Dr, Stafford, TX 77477",,08:00 AM-05:00 PM,,ho95424790,false,true,,,,poll38127509
"15700 Old Richmond Road, Sugar Land, TX 77498",,08:00 AM-05:00 PM,,ho41710604,false,true,,,,poll93793881
"319 S. 3rd Street, Beasley, TX 77469",,08:00 AM-05:00 PM,,ho15587807,false,true,,,,poll4432477
"3703 Lost Creek Blvd, Sugar Land, TX 77478",,08:00 AM-05:00 PM,,ho26285042,false,true,,,,poll67783180
"101 E. Methvin, Ste 112, Longview, TX 75601",,08:00 AM-06:00 PM,,ho3530192,false,true,,,,poll62286931
"1129 FM 1844, Longview, TX 75605",,08:00 AM-06:00 PM,,ho16676785,false,true,,,,poll30994722
"3211 W. Marshall Ave, Longview, TX 75604",,08:00 AM-06:00 PM,,ho69171009,false,true,,,,poll59872152
"622 Kay St., Kilgore, TX 75662",,08:00 AM-06:00 PM,,ho28626712,false,true,,,,poll32034315
"801 S. MLK Blvd., Longview, TX 75601",,08:00 AM-06:00 PM,,ho57482151,false,true,,,,poll85284085
"5333 Old Highway 135 N., Liberty City, TX 75647",,08:00 AM-06:00 PM,,ho78629704,false,true,,,,poll95494770
"3101 Spring Hill Rd., Longview, TX 75605",,08:00 AM-06:00 PM,,ho99326158,false,true,,,,poll55371043
"1701 Pine Tree Rd., Longview, TX 75604",,08:00 AM-06:00 PM,,ho17434321,false,true,,,,poll99927188
"White Oak Community Center, E Center St., White Oak, TX 75693",,08:00 AM-06:00 PM,,ho28105800,false,true,,,,poll22329087
"10450 Highway 349, Longview, TX 75603",,08:00 AM-06:00 PM,,ho91061798,false,true,,,,poll45753421
"519 E. Broadway, Gladewater, TX 75647",,08:00 AM-06:00 PM,,ho19225512,false,true,,,,poll30015490
"500 E. San Antonio Ave, Ste 314, El Paso, TX 79901",,08:00 AM-05:00 PM,,ho86753027,false,true,,,,poll43370980
"12280 Socorro Rd, San Elizario, TX 79849",,08:00 AM-05:00 PM,,ho50172369,false,true,,,,poll32702180
"5509 Will Ruth Ave, El Paso, TX 79924",,09:00 AM-06:00 PM,,ho47986363,false,true,,,,poll36735525
"7965 Artcraft Rd, El Paso, TX 79932",,08:00 AM-05:00 PM,,ho54854317,false,true,,,,poll84961745
"563 N Carolina Dr, El Paso, TX 79915",,09:00 AM-06:00 PM,,ho24285807,false,true,,,,poll1246039
"13100 Alameda Ave, Clint, TX 79836",,08:00 AM-05:00 PM,,ho11395754,false,true,,,,poll14827550
"551 Redd Rd, El Paso, TX 79912",,10:00 AM-07:00 PM,,ho54386993,false,true,,,,poll45846954
"6701 S Desert Blvd, El Paso, TX 79932",,09:00 AM-06:00 PM,,ho23115824,false,true,,,,poll73225661
"2350 George Dieter Dr, El Paso, TX 79936",,09:00 AM-06:00 PM,,ho17958926,false,true,,,,poll91933261
"435 Vinton Rd, Anthony, TX 79821",,08:00 AM-05:00 PM,,ho54561495,false,true,,,,poll27486727
"3850 Justice, El Paso, TX 79938",,08:00 AM-05:00 PM,,ho58676533,false,true,,,,poll36751320
"12899 Sparks Dr, El Paso, TX 79928",,08:00 AM-05:00 PM,,ho46193643,false,true,,,,poll13132142
"12480 Pebble Hills Blvd, El Paso, TX 79938",,10:00 AM-07:00 PM,,ho3775052,false,true,,,,poll86361877
"650 Wallenberg Dr, El Paso, TX 79912",,09:00 AM-06:00 PM,,ho58347848,false,true,,,,poll27281566
"10064 Alameda Ave, Socorro, TX 79927",,08:00 AM-05:00 PM,,ho74867854,false,true,,,,poll27641858
"11600 Vista Del Sol Dr, El Paso, TX 79936",,09:00 AM-06:00 PM,,ho3422351,false,true,,,,poll77139396
"8501 Diana Dr, El Paso, TX 79904",,10:00 AM-07:00 PM,,ho63015176,false,true,,,,poll57940839
"8831 Railroad Dr, El Paso, TX 79904",,09:00 AM-06:00 PM,,ho22346619,false,true,,,,poll24662346
"13969 Veny Webb St, Horizon City, TX 79928",,08:00 AM-05:00 PM,,ho29473655,false,true,,,,poll39100896
"9301 Alameda Ave, El Paso, TX 79907",,09:00 AM-06:00 PM,,ho69589753,false,true,,,,poll99260458
"221 Bartlett Dr, El Paso, TX 79912",,09:00 AM-06:00 PM,,ho89408128,false,true,,,,poll62514823
"1331 Fabens St, Fabens, TX 79838",,09:00 AM-06:00 PM,,ho4824592,false,true,,,,poll62345730
"19200 Cobb Ave, Tornillo, TX 79853",,08:00 AM-05:00 PM,,ho70954097,false,true,,,,poll86786961
