office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,owner,contacted,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,yes,8:00:00,16:00:00,10/11/16,10/12/16,,245,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-04:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,10:00:00,18:00:00,10/13/16,10/13/16,,246,"329 Woodman Hill Road, Minot, ME 04258",,10:00 AM-06:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,13:00:00,10/14/16,10/14/16,,247,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-01:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,16:00:00,10/17/16,10/19/16,,248,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-04:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,10:00:00,18:00:00,10/20/16,10/20/16,,249,"329 Woodman Hill Road, Minot, ME 04258",,10:00 AM-06:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,13:00:00,10/21/16,10/21/16,,250,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-01:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,16:00:00,10/24/16,10/26/16,,251,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-04:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,10:00:00,18:00:00,10/27/16,10/27/16,,252,"329 Woodman Hill Road, Minot, ME 04258",,10:00 AM-06:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,13:00:00,10/28/16,10/28/16,,253,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-01:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,8:00:00,16:00:00,10/31/16,11/2/16,,254,"329 Woodman Hill Road, Minot, ME 04258",,08:00 AM-04:00 PM,,ho99971346,false,true,,,,poll30241085
Minot Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:minot,Minot Town ME,,(207) 345-3305,,329 Woodman Hill Road,Minot,ME,4258,,,10:00:00,18:00:00,11/3/16,11/3/16,,255,"329 Woodman Hill Road, Minot, ME 04258",,10:00 AM-06:00 PM,,ho99971346,false,true,,,,poll30241085
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,yes,15:00:00,18:00:00,10/6/16,10/7/16,,256,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/10/16,10/10/16,,257,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/13/16,10/14/16,,258,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/17/17,10/17/17,,259,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/20/16,10/21/16,,260,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/24/16,10/24/16,,261,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/27/16,10/28/16,,262,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,10/31/16,10/31/16,,263,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Moose River Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:moose_river,Moose River Town ME,,(207) 668-4019,,705 Main Street,Moose River,ME,4945,,,15:00:00,18:00:00,11/3/16,11/3/16,,264,"705 Main Street, Moose River, ME 04945",,03:00 PM-06:00 PM,,ho29935306,false,true,,,,poll63812723
Newry Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:newry,Newry Town ME,,(207) 824-3123,,422 Bear River Road,Newry Town,ME,4261,,yes,7:00:00,17:00:00,10/10/16,10/13/16,,265,"422 Bear River Road, Newry Town, ME 04261",,07:00 AM-05:00 PM,,ho16125663,false,true,,,,poll83700400
Newry Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:newry,Newry Town ME,,(207) 824-3123,,422 Bear River Road,Newry Town,ME,4261,,,7:00:00,17:00:00,10/17/16,10/20/16,,266,"422 Bear River Road, Newry Town, ME 04261",,07:00 AM-05:00 PM,,ho16125663,false,true,,,,poll83700400
Newry Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:newry,Newry Town ME,,(207) 824-3123,,422 Bear River Road,Newry Town,ME,4261,,,7:00:00,17:00:00,10/24/16,10/27/16,,267,"422 Bear River Road, Newry Town, ME 04261",,07:00 AM-05:00 PM,,ho16125663,false,true,,,,poll83700400
Newry Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:newry,Newry Town ME,,(207) 824-3123,,422 Bear River Road,Newry Town,ME,4261,,,7:00:00,17:00:00,10/31/16,11/3/16,,268,"422 Bear River Road, Newry Town, ME 04261",,07:00 AM-05:00 PM,,ho16125663,false,true,,,,poll83700400
Orono Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:orono,Orono Town ME,,(207) 866-2556,,59 Main Street,Orono,ME,4473,,yes,8:30:00,16:30:00,10/7/16,10/7/16,,269,"59 Main Street, Orono, ME 04473",,08:30 AM-04:30 PM,,ho54653119,false,true,,,,poll15213224
Orono Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:orono,Orono Town ME,,(207) 866-2556,,59 Main Street,Orono,ME,4473,,,8:30:00,16:30:00,10/10/16,10/14/16,,270,"59 Main Street, Orono, ME 04473",,08:30 AM-04:30 PM,,ho54653119,false,true,,,,poll15213224
Orono Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:orono,Orono Town ME,,(207) 866-2556,,59 Main Street,Orono,ME,4473,,,8:30:00,16:30:00,10/17/16,10/21/16,,271,"59 Main Street, Orono, ME 04473",,08:30 AM-04:30 PM,,ho54653119,false,true,,,,poll15213224
Orono Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:orono,Orono Town ME,,(207) 866-2556,,59 Main Street,Orono,ME,4473,,,8:30:00,16:30:00,10/24/16,10/28/16,,272,"59 Main Street, Orono, ME 04473",,08:30 AM-04:30 PM,,ho54653119,false,true,,,,poll15213224
Orono Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:orono,Orono Town ME,,(207) 866-2556,,59 Main Street,Orono,ME,4473,,,8:30:00,16:30:00,10/31/16,11/3/16,,273,"59 Main Street, Orono, ME 04473",,08:30 AM-04:30 PM,,ho54653119,false,true,,,,poll15213224
Phippsburg Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:phippsburg,Phippsburg Town ME,,(207) 389-2653,,1042 Main Road,Phippsburg,ME,4562,,yes,9:00:00,17:00:00,10/10/16,10/14/16,,274,"1042 Main Road, Phippsburg, ME 04562",,09:00 AM-05:00 PM,,ho65625399,false,true,,,,poll35746211
Phippsburg Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:phippsburg,Phippsburg Town ME,,(207) 389-2653,,1042 Main Road,Phippsburg,ME,4562,,,9:00:00,17:00:00,10/17/16,10/21/16,,275,"1042 Main Road, Phippsburg, ME 04562",,09:00 AM-05:00 PM,,ho65625399,false,true,,,,poll35746211
Phippsburg Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:phippsburg,Phippsburg Town ME,,(207) 389-2653,,1042 Main Road,Phippsburg,ME,4562,,,9:00:00,17:00:00,10/24/16,10/28/16,,276,"1042 Main Road, Phippsburg, ME 04562",,09:00 AM-05:00 PM,,ho65625399,false,true,,,,poll35746211
Phippsburg Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:phippsburg,Phippsburg Town ME,,(207) 389-2653,,1042 Main Road,Phippsburg,ME,4562,,,9:00:00,17:00:00,10/31/16,11/3/16,,277,"1042 Main Road, Phippsburg, ME 04562",,09:00 AM-05:00 PM,,ho65625399,false,true,,,,poll35746211
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,16:00:00,10/7/16,10/7/16,,278,"1231 Maine Street, Poland, ME 04274",,09:00 AM-04:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,19:00:00,10/10/16,10/10/16,,279,"1231 Maine Street, Poland, ME 04274",,09:00 AM-07:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,16:00:00,10/11/16,10/14/16,,280,"1231 Maine Street, Poland, ME 04274",,09:00 AM-04:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,19:00:00,10/17/16,10/17/16,,281,"1231 Maine Street, Poland, ME 04274",,09:00 AM-07:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,16:00:00,10/18/16,10/21/16,,282,"1231 Maine Street, Poland, ME 04274",,09:00 AM-04:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,19:00:00,10/24/16,10/24/16,,283,"1231 Maine Street, Poland, ME 04274",,09:00 AM-07:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,16:00:00,10/25/16,10/28/16,,284,"1231 Maine Street, Poland, ME 04274",,09:00 AM-04:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,19:00:00,10/31/16,10/31/16,,285,"1231 Maine Street, Poland, ME 04274",,09:00 AM-07:00 PM,,ho37651222,false,true,,,,poll29352138
Poland Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:poland,Poland Town ME,,(207) 998-4601,,1231 Maine Street,Poland,ME,4274,,,9:00:00,16:00:00,11/1/16,11/3/16,,286,"1231 Maine Street, Poland, ME 04274",,09:00 AM-04:00 PM,,ho37651222,false,true,,,,poll29352138
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,yes,9:00:00,18:00:00,10/7/16,10/7/16,,287,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/11/16,10/11/16,,288,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,15:00:00,10/12/16,10/13/16,,289,"71 Main Street, Porter, ME 04068",,09:00 AM-03:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/14/16,10/14/16,,290,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/18/16,10/18/16,,291,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,15:00:00,10/19/16,10/20/16,,292,"71 Main Street, Porter, ME 04068",,09:00 AM-03:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/21/16,10/21/16,,293,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/25/16,10/25/16,,294,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,15:00:00,10/26/16,10/27/16,,295,"71 Main Street, Porter, ME 04068",,09:00 AM-03:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,10/28/16,10/28/16,,296,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,18:00:00,11/1/16,11/1/16,,297,"71 Main Street, Porter, ME 04068",,09:00 AM-06:00 PM,,ho83483748,false,true,,,,poll37771768
Porter Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:porter,Porter Town ME,,(207) 625-8344,,71 Main Street,Porter,ME,4068,,,9:00:00,15:00:00,11/2/16,11/3/16,,298,"71 Main Street, Porter, ME 04068",,09:00 AM-03:00 PM,,ho83483748,false,true,,,,poll37771768
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,14:00:00,10/7/16,10/7/16,Ballots are available Oct 7-Nov 3. Office hours: M 9-1 // T 9-7 // W R 9-5 // F 9-2,299,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-02:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,13:00:00,10/10/16,10/10/16,,300,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-01:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,19:00:00,10/11/16,10/11/16,,301,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-07:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,17:00:00,10/12/16,10/13/16,,302,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-05:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,14:00:00,10/14/16,10/14/16,,303,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-02:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,13:00:00,10/17/16,10/17/16,,304,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-01:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,19:00:00,10/18/16,10/18/16,,305,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-07:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,17:00:00,10/19/16,10/20/16,,306,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-05:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,14:00:00,10/21/16,10/21/16,,307,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-02:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,13:00:00,10/24/16,10/24/16,,308,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-01:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,19:00:00,10/25/16,10/25/16,,309,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-07:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,17:00:00,10/26/16,10/27/16,,310,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-05:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,14:00:00,10/28/16,10/28/16,,311,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-02:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,13:00:00,10/31/16,10/31/16,,312,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-01:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,19:00:00,11/1/16,11/1/16,,313,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-07:00 PM,,ho20145723,false,true,,,,poll29731158
Randolph Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:randolph,Randolph Town ME,,(207) 582-5808,,121 Kinderhook Street,Randolph,ME,4346,,yes,9:00:00,17:00:00,11/2/16,11/3/16,,314,"121 Kinderhook Street, Randolph, ME 04346",,09:00 AM-05:00 PM,,ho20145723,false,true,,,,poll29731158
Rockland City,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rockland,Rockland City ME,,(207) 594-0304,,270 Pleasant,Rockland,ME,4841,,yes,8:00:00,16:30:00,10/7/16,10/7/16,,315,"270 Pleasant, Rockland, ME 04841",,08:00 AM-04:30 PM,,ho81032080,false,true,,,,poll92995609
Rockland City,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rockland,Rockland City ME,,(207) 594-0304,,270 Pleasant,Rockland,ME,4841,,yes,8:00:00,16:30:00,10/10/16,10/14/16,,316,"270 Pleasant, Rockland, ME 04841",,08:00 AM-04:30 PM,,ho81032080,false,true,,,,poll92995609
Rockland City,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rockland,Rockland City ME,,(207) 594-0304,,270 Pleasant,Rockland,ME,4841,,yes,8:00:00,16:30:00,10/17/16,10/21/16,,317,"270 Pleasant, Rockland, ME 04841",,08:00 AM-04:30 PM,,ho81032080,false,true,,,,poll92995609
Rockland City,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rockland,Rockland City ME,,(207) 594-0304,,270 Pleasant,Rockland,ME,4841,,yes,8:00:00,16:30:00,10/24/16,10/28/16,,318,"270 Pleasant, Rockland, ME 04841",,08:00 AM-04:30 PM,,ho81032080,false,true,,,,poll92995609
Rockland City,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rockland,Rockland City ME,,(207) 594-0304,,270 Pleasant,Rockland,ME,4841,,yes,8:00:00,16:30:00,10/31/16,11/3/16,,319,"270 Pleasant, Rockland, ME 04841",,08:00 AM-04:30 PM,,ho81032080,false,true,,,,poll92995609
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,yes,8:00:00,16:00:00,10/7/16,10/7/16,,320,"145 Congress Street, Rumford, ME 04276",,08:00 AM-04:00 PM,,ho43752577,false,true,,,,poll96675660
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00,16:00:00,10/10/16,10/14/16,,321,"145 Congress Street, Rumford, ME 04276",,08:00 AM-04:00 PM,,ho43752577,false,true,,,,poll96675660
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00,16:00:00,10/17/16,10/21/16,,322,"145 Congress Street, Rumford, ME 04276",,08:00 AM-04:00 PM,,ho43752577,false,true,,,,poll96675660
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00,16:00:00,10/24/16,10/28/16,,323,"145 Congress Street, Rumford, ME 04276",,08:00 AM-04:00 PM,,ho43752577,false,true,,,,poll96675660
Rumford Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:rumford,Rumford Town ME,,(207) 364-3001,,145 Congress Street,Rumford,ME,4276,,,8:00:00,16:00:00,10/31/16,11/3/16,,324,"145 Congress Street, Rumford, ME 04276",,08:00 AM-04:00 PM,,ho43752577,false,true,,,,poll96675660
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,yes,8:30:00,16:00:00,10/3/16,10/7/16,,325,"1 Union Street, Searsport, ME 04974",,08:30 AM-04:00 PM,,ho32761156,false,true,,,,poll3260166
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00,16:00:00,10/10/16,10/14/16,,326,"1 Union Street, Searsport, ME 04974",,08:30 AM-04:00 PM,,ho32761156,false,true,,,,poll3260166
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00,16:00:00,10/17/16,10/21/16,,327,"1 Union Street, Searsport, ME 04974",,08:30 AM-04:00 PM,,ho32761156,false,true,,,,poll3260166
Shapleigh Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:shapleigh,Shapleigh Town ME,,(207) 548-6372,,1 Union Street,Searsport,ME,4974,,,8:30:00,16:00:00,10/24/16,10/28/16,,328,"1 Union Street, Searsport, ME 04974",,08:30 AM-04:00 PM,,ho32761156,false,true,,,,poll3260166
