address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"24049 First Avenue, Siren, WI 54872",08:00 AM-04:30 PM,,ho78962104,false,true,,,,poll21845833
"300 Slinger Rd, Slinger, WI 53086",08:00 AM-05:00 PM,,ho54363877,false,true,,,,poll5047562
"515 N Summit Street, Spooner, WI 54801",08:00 AM-04:30 PM,,ho35090041,false,true,,,,poll22134677
"N6097 State Road 120, Burlington, WI 53105",03:00 PM-06:00 PM,,ho75949806,false,true,,,,poll24057665
"213 W Barrett St., St Cloud, WI 53079",05:00 PM-07:00 PM,,ho70290174,false,true,,,,poll41071480
"710 Hwy 35, St Croix Falls, WI 54024",08:00 AM-04:30 PM,,ho60753456,false,true,,,,poll94207209
"3400 E. Howard Ave., St. Francis, WI 53235",08:00 AM-05:00 PM,,ho96463135,false,true,,,,poll7803438
"116 East Third Ave, Stanley, WI 54768",08:00 AM-05:00 PM,,ho84020960,false,true,,,,poll86440410
"265 North 3rd Avenue, Stratford, WI 54484",08:00 AM-04:30 PM,,ho89266588,false,true,,,,poll67955691
"265 North 3rd Avenue, Stratford, WI 54484, Stratford, WI 54484",08:00 AM-04:30 PM,,ho36944043,false,true,,,,poll9941638
"202 5th Avenue S, Strum, WI 54770",08:00 AM-04:30 PM,,ho44379671,false,true,,,,poll3791462
"12781 Velp Avenue, Suamico, WI 54313",08:00 AM-04:30 PM,,ho63429641,false,true,,,,poll13022219
"210 Maple Street, Granton, WI 54436",08:00 AM-04:30 PM,,ho68285696,false,true,,,,poll27018045
"W6860 PARKVIEW DRIVE, GREENVILLE, WI 54942",08:00 AM-04:30 PM,,ho52913551,false,true,,,,poll66162542
"5458 Spruce Rd, Vesper, WI 54489",12:00 PM-05:00 PM,,ho8400085,false,true,,,,poll50929586
"210 Cottonwood Ave, Hartland, WI 53029",08:00 AM-04:30 PM,,ho26437954,false,true,,,,poll74453990
"W7530 Hwy 16, Pardeeville, WI 53954",08:00 AM-02:00 PM,,ho50417889,false,true,,,,poll19853571
"6969 236th Avenue, Paddock Lake, WI 53168",08:00 AM-04:30 PM,,ho81700193,false,true,,,,poll10218353
"100 W. Taft St., Palmyra, WI 53156",08:00 AM-04:00 PM,,ho35925129,false,true,,,,poll22563301
"114 S. Main St., Plainfield, WI 54966",08:00 AM-05:00 PM,,ho71186908,false,true,,,,poll86358051
"106 S Main St, Poynette, WI 53955",08:00 AM-04:30 PM,,ho86137521,false,true,,,,poll49211398
"800 Borner St, Prescott, WI 54021",08:00 AM-05:00 PM,,ho86618697,false,true,,,,poll94172881
"8306 School Loop Road, Presque Isle, WI 54557",10:00 AM-12:00 PM,,ho48593720,false,true,,,,poll1842882
"134 South Locust Street, Reedsburg, WI 53959",07:30 AM-04:00 PM,,ho92571589,false,true,,,,poll62253967
"655 Pearl Street, Rib Lake, WI 54470",08:00 AM-12:00 PM,,ho26984033,false,true,,,,poll12540777
"6900 Nicholson Road, Caledonia, WI 53108",08:00 AM-05:00 PM,,ho11571989,false,true,,,,poll60903561
"42 School Street, Chilton, WI 53014",08:00 AM-04:30 PM,,ho26841536,false,true,,,,poll12434920
"8348 County Road T, Larsen, WI 54947",08:00 AM-04:30 PM,,ho42053660,false,true,,,,poll15326210
"222 Main St., Cornell, WI 54732",08:00 AM-05:00 PM,,ho96054656,false,true,,,,poll53293566
"4058 County Road N, Cottage Grove, WI 53527",08:00 AM-12:30 PM,,ho92192264,false,true,,,,poll80019075
"601 W Washington St, Crandon, WI 54520",08:30 AM-04:30 PM,,ho85872023,false,true,,,,poll84022065
"380 East Main Street, Gilman, WI 54433",08:00 AM-04:00 PM,,ho70528950,false,true,,,,poll1891234
"1900 W. Grand Chute Boulevard, Grand Chute, WI 54913",07:30 AM-04:00 PM,,ho83072714,false,true,,,,poll90097532
"1307 16th St, Barron, WI 54812-8724",07:30 AM-05:30 PM,,ho27984556,false,true,,,,poll1321398
"F2264 HR Rd, Arcadia, WI 54612-8735",09:00 AM-04:00 PM,,ho98253309,false,true,,,,poll5364961
"393 26th Ave, Cumberland, WI 54829-9013",09:00 AM-05:00 PM,,ho96782856,false,true,,,,poll5349547
"5365 Reiner Rd, Madison, WI 53718-6347",08:00 AM-04:00 PM,,ho15204645,false,true,,,,poll20303788
"N5605 State Highway 76, Shiocton, WI 54170-8615",07:00 AM-03:30 PM,,ho13345203,false,true,,,,poll44326070
"639 E Green Bay Ave, Saukville, WI 53080-2013",08:00 AM-05:00 PM,,ho81453694,false,true,,,,poll63111427
"500 N Chestnut Ave, Oconto Falls, WI 54154-1111",08:00 AM-12:00 PM,,ho49581283,false,true,,,,poll13204020
"5500 Schofield Ave, Weston, WI 54476-4333",08:00 AM-04:30 PM,,ho90264130,false,true,,,,poll77952699
"511 E Main St, Mishicot, WI 54228-9556",09:00 AM-12:00 PM,,ho85843259,false,true,,,,poll74385433
"500 Cedar St, Baraboo, WI 53913-1181",08:00 AM-05:00 PM,,ho83679577,false,true,,,,poll2870042
"1110 Leed PkwySte 120, Plain, WI 53577-9200",08:00 AM-04:00 PM,,ho75330945,false,true,,,,poll57395553
"4084 Mueller Rd., De Forest, WI 53532-2332",08:00 AM-04:30 PM,,ho45789183,false,true,,,,poll84925958
"248 W Stroud St, Randolph, WI 53956-1272",08:00 AM-04:30 PM,,ho22196219,false,true,,,,poll12358038
"210 Ml King Jr BlvdRm 103, Madison, WI 53703-3342",08:00 AM-07:00 PM,,ho32434781,false,true,,,,poll56124127
"N64w23760 Main St, Sussex, WI 53089-3120",08:00 AM-05:00 PM,,ho74916293,false,true,,,,poll33012311
"339 High St, Union Center, WI 53962",08:00 AM-12:00 PM,,ho13685574,false,true,,,,poll51177109
"30 W Central St, Chippewa Fls, WI 54729-7530",08:30 AM-04:30 PM,,ho28329633,false,true,,,,poll63695273
"100 E Fountain St, Dodgeville, WI 53533-1750",08:00 AM-04:30 PM,,ho37839171,false,true,,,,poll33958713
"122 E Lincoln Ave, Fall Creek, WI 54742-9425",08:00 AM-12:00 PM,,ho63792161,false,true,,,,poll43837108
"160 Mill St, Amherst, WI 54406-9207",07:30 AM-12:00 PM,,ho59894529,false,true,,,,poll12996330
"200 Commercial St Box 207, Arlington, WI 53911-8510",09:00 AM-06:00 PM,,ho18352563,false,true,,,,poll68098484
"104 Peter Thein Ave, Belgium, WI 53004",08:00 AM-05:00 PM,,ho76891123,false,true,,,,poll55209172
"24 W Main St, Belleville, WI 53508-9428",08:00 AM-05:00 PM,,ho56808699,false,true,,,,poll67186516
"145 W Lincoln St, Augusta, WI 54722-9152",08:00 AM-04:00 PM,,ho62577199,false,true,,,,poll62240970
"401 Wisconsin St # 188, Avoca, WI 53506-9709",08:00 AM-12:00 PM,,ho89520265,false,true,,,,poll70691817
"2155 Holmgren Way, Ashwaubenon, WI 54304-4605",08:00 AM-04:30 PM,,ho69642297,false,true,,,,poll18643540
"404 Main St Box 506, Balsam Lake, WI 54810-7261",08:00 AM-04:30 PM,,ho9813230,false,true,,,,poll11328112
"403 East County Highway ID, Barneveld, WI 53507",08:00 AM-12:00 PM,,ho11907483,false,true,,,,poll45113280
"401 E MilwaukeeSt # 246, Argyle, WI 53504-9578",08:00 AM-04:00 PM,,ho75487343,false,true,,,,poll90009602
"641 S Main St, Fall River, WI 53932-9528",08:00 AM-04:30 PM,,ho45644344,false,true,,,,poll59697085
"125 Depot St, Johnson Creek, WI 53038",08:00 AM-04:00 PM,,ho6343337,false,true,,,,poll23630624
"206 N Water St, Albany, WI 53502-9430",07:00 AM-05:00 PM,,ho49617230,false,true,,,,poll13334758
"19801 83rd St, Bristol, WI 53104-9601",08:00 AM-04:00 PM,,ho6040395,false,true,,,,poll35164097
"319 Highland Dr, Kohler, WI 53044-1513",08:00 AM-04:00 PM,,ho75527148,false,true,,,,poll57667590
"206 S Madison St, Lancaster, WI 53813-1762",08:00 AM-04:30 PM,,ho19466920,false,true,,,,poll96335239
"35900 State Highway 13, Bayfield, WI 54814-4886",08:00 AM-04:00 PM,,ho69601677,false,true,,,,poll42119459
"100 State St, Beloit, WI 53511-6234",08:00 AM-05:00 PM,,ho48312488,false,true,,,,poll44518860
"100 N Appleton St, Appleton, WI 54911-4702",08:00 AM-04:30 PM,,ho71886107,false,true,,,,poll72805149
"10005 N Norway St, Ephraim, WI 54211",08:00 AM-04:00 PM,,ho89827819,false,true,,,,poll43496947
"W1514 County Road Z Box 16, Fall River, WI 53932-9539",12:00 PM-05:00 PM,,ho63083721,false,true,,,,poll83432243
"700 Edison St, Antigo, WI 54409-1955",08:00 AM-04:30 PM,,ho31233467,false,true,,,,poll223349
"135 4th St, Baraboo, WI 53913-2184",08:00 AM-04:30 PM,,ho44522174,false,true,,,,poll7096993
"13034 30th Ave, Chippewa Falls, WI 54729-7377",08:00 AM-04:30 PM,,ho79944199,false,true,,,,poll72065942
"200 N Church St, Alma Center, WI 54611-7713",08:00 AM-04:30 PM,,ho98175925,false,true,,,,poll97308541
"380 E Black Wolf Ave, Oshkosh, WI 54902-9139",11:00 AM-04:00 PM,,ho77314621,false,true,,,,poll24446121
"15 N Oakwood Rd, Oshkosh, WI 54904-7826",09:00 AM-12:00 PM,,ho14168917,false,true,,,,poll41693297
"W5250 Co Rd Ff, Elkhart Lake, WI 53020",11:30 AM-04:30 PM,,ho20764828,false,true,,,,poll46057828
"1271 County Road J, River Falls, WI 54022-5903",12:00 PM-02:00 PM,,ho67359788,false,true,,,,poll69306925
"N6566 State Highway 144, Random Lake, WI 53075",02:00 PM-04:00 PM,,ho33601002,false,true,,,,poll16966808
"W982 County Rd FF, Sheboygan, WI 53083",12:00 PM-06:00 PM,,ho92769665,false,true,,,,poll32424839
"1512 N 40th St, Sheboygan, WI 53081-1736",07:00 AM-05:00 PM,,ho12749497,false,true,,,,poll29182970
"2410 48th St S, Wisc Rapids, WI 54494-7796",08:00 AM-04:30 PM,,ho70773369,false,true,,,,poll74579007
"748 Highway 35, Somerset, WI 54025-0248",09:00 AM-04:30 PM,,ho1881069,false,true,,,,poll9687121
"720 112th St, Roberts, WI 54023-8330",08:00 AM-04:00 PM,,ho42694790,false,true,,,,poll83389534
"8522 Parkway Ln, Larsen, WI 54947-9405",09:00 AM-04:00 PM,,ho76051971,false,true,,,,poll32050856
"913 Prairie View Ln, Waupaca, WI 54981",08:00 AM-01:00 PM,,ho21335744,false,true,,,,poll83055607
"2118 Cook Dr, Somerset, WI 54025-7551",09:00 AM-05:00 PM,,ho81098193,false,true,,,,poll89344676
"1337 County Road V, Hudson, WI 54016-6712",08:00 AM-03:00 PM,,ho51446326,false,true,,,,poll90493549
"W360s3337 State Road 67, Dousman, WI 53118-9709",08:00 AM-04:00 PM,,ho2702957,false,true,,,,poll99140360
"980 County Road A, Hudson, WI 54016-7674",09:00 AM-04:00 PM,,ho88793740,false,true,,,,poll56358778
"N6124 Blooming Vale Rd, Spooner, WI 54801-8498",04:00 PM-05:00 PM,,ho95913026,false,true,,,,poll58968766
"1600 Breezewood Ln, Neenah, WI 54956-4410",08:30 AM-04:30 PM,,ho12613987,false,true,,,,poll22967486
"W2004 County Rd S, Freedom, WI 54130-7502",08:00 AM-05:00 PM,,ho89192665,false,true,,,,poll10532047
"32288 Bushnell Rd, Burlington, WI 53105-9426",08:00 AM-04:00 PM,,ho62689595,false,true,,,,poll43583602
"1880 S Stoughton Rd, Madison, WI 53716-2258",08:00 AM-04:00 PM,,ho4540386,false,true,,,,poll90180369
"23 1st St, Milton, WI 53563-1122",08:00 AM-11:30 AM,,ho89817719,false,true,,,,poll54622987
"1305 200th St, St Croix Fls, WI 54024-8137",08:00 AM-01:00 PM,,ho72902640,false,true,,,,poll46720596
"W 1195 Marietta Ave, Ixonia, WI 53036-9748",07:30 AM-04:30 PM,,ho98982616,false,true,,,,poll52341492
"401 E Milwaukee St, Argyle, WI 53504-9578",08:00 AM-04:00 PM,,ho54381438,false,true,,,,poll98945993
"1518 W Mohawk Dr, Tomahawk, WI 54487-2213",08:00 AM-04:00 PM,,ho59328262,false,true,,,,poll97186177
"N 5589 Commerce Rd, Onalaska, WI 54650-9266",08:00 AM-12:00 PM,,ho98064323,false,true,,,,poll22477715
"5765 197th St, Chippewa Fls, WI 54729-9128",09:00 AM-04:00 PM,,ho19571854,false,true,,,,poll65946279
"3700 Dickinson Rd, De Pere, WI 54115-8797",08:00 AM-04:00 PM,,ho18632431,false,true,,,,poll63955848
"620 Albion Rd, Edgerton, WI 53534-9539",08:00 AM-01:00 PM,,ho25677566,false,true,,,,poll41903937
"2800 Ward Ave, La Crosse, WI 54601-7426",08:00 AM-04:00 PM,,ho45119243,false,true,,,,poll98405427
"W5298 State Road 114, Menasha, WI 54952-9637",08:00 AM-03:30 PM,,ho63139557,false,true,,,,poll86225922
"W10919 County Road V Box 310, Lodi, WI 53555",08:30 AM-04:30 PM,,ho31379793,false,true,,,,poll43567125
"5387 Mary Lake Rd, Waunakee, WI 53597-9128",08:00 AM-04:30 PM,,ho3340283,false,true,,,,poll6758237
"401 E Milwaukee St, Argyle, WI 53504",08:00 AM-04:00 PM,,ho25554254,false,true,,,,poll28849441
"5750 Old Town Hall Rd, Eau Claire, WI 54701-8948",08:30 AM-04:00 PM,,ho31927500,false,true,,,,poll95723981
"2445 Sand Lane Rd, Sturgeon Bay, WI 54235",01:00 PM-05:00 PM,,ho35722420,false,true,,,,poll58007921
"W1266 County Road O 206, Ashippun, WI 53003",08:00 AM-12:00 PM,,ho74481396,false,true,,,,poll40089938
"108 E Leffler St, Dodgeville, WI 53533-2114",08:00 AM-04:30 PM,,ho17588338,false,true,,,,poll73551189
"5242 Cty I, Sturgeon Bay, WI 54235",08:30 AM-04:00 PM,,ho61995814,false,true,,,,poll53356205
"2354 County Rd N, Stoughton, WI 53589-2875",08:00 AM-05:00 PM,,ho77765366,false,true,,,,poll99980972
"6157 County Hwy P, Dane, WI 53529-9760",08:00 AM-05:00 PM,,ho11481366,false,true,,,,poll24024635
"7161 County Road I, De Forest, WI 53532-1959",08:00 AM-04:00 PM,,ho63332915,false,true,,,,poll44730747
"773 Koshkonong Rd, Cambridge, WI 53523-9444",,,ho32411121,false,true,,,,poll9072324
"8468 County Hwy A, Verona, WI 53572",09:00 AM-11:00 AM,,ho23059440,false,true,,,,poll63858529
"2392 County Road F, Baileys Hbr, WI 54202-9346",09:00 AM-03:00 PM,,ho69799377,false,true,,,,poll34810355
"11161 Old Stage Rd, Ellison Bay, WI 54210",08:30 AM-04:00 PM,,ho5490074,false,true,,,,poll58185333
"1230 11th Ave, Grafton, WI 53024-1907",08:00 AM-04:00 PM,,ho71292631,false,true,,,,poll56643990
"301 W Michigan Street, Butternut, WI 54514-9154",08:00 AM-04:00 PM,,ho12072778,false,true,,,,poll42210972
"36295 Main St, Whitehall, WI 54773-9139",08:30 AM-04:30 PM,,ho75706390,false,true,,,,poll56260031
"130 Calumet St, Brillion, WI 54110-1118",07:30 AM-06:00 PM,,ho34959965,false,true,,,,poll51616201
"451 Kahoun Rd, Wisc Rapids, WI 54494-8252",08:00 AM-03:30 PM,,ho28598746,false,true,,,,poll21506352
"122 S Urberg St, Blair, WI 54616-6300",08:00 AM-04:30 PM,,ho86717204,false,true,,,,poll41846723
"2828 Allouez Ave, Green Bay, WI 54311-6644",07:00 AM-04:30 PM,,ho88157772,false,true,,,,poll62084058
"222 S Mound Ave, Belmont, WI 53510-9695",07:00 AM-12:00 PM,,ho62729906,false,true,,,,poll46443710
"244 Ridge Ave, Benton, WI 53803-8022",08:00 AM-11:30 AM,,ho71591278,false,true,,,,poll10217652
"108 N Capron St, Berlin, WI 54923-1512",08:00 AM-04:30 PM,,ho11457645,false,true,,,,poll76757143
"106 15th Avenue N, Bangor, WI 54614-8760",07:00 AM-04:30 PM,,ho22380514,false,true,,,,poll3329802
"345 West St, Arena, WI 53503-9613",09:00 AM-05:30 PM,,ho97337717,false,true,,,,poll59052458
"1303 Lynn Ave, Altoona, WI 54720-1942",08:00 AM-04:00 PM,,ho43411588,false,true,,,,poll97805127
"6190 County Rd N Box 38, Arpin, WI 54410-9638",10:00 AM-01:00 PM,,ho5665259,false,true,,,,poll4646594
"100 Jackson St, Ripon, WI 54971-1312",08:00 AM-04:00 PM,,ho26277316,false,true,,,,poll60610133
"304 Elm St, Ripon, WI 54971-1312",08:00 AM-04:00 PM,,ho23213859,false,true,,,,poll48868072
"5915 Milwaukee St, Mc Farland, WI 53558-8962",08:00 AM-04:30 PM,,ho43717395,false,true,,,,poll61091065
"950 1st Ave, Cumberland, WI 54829-9550",08:00 AM-04:30 PM,,ho48887389,false,true,,,,poll76089884
"123 Mechanic St, Hillsboro, WI 54634-0121",08:00 AM-04:30 PM,,ho9625015,false,true,,,,poll13822852
"E121 S 2nd St, Spring Valley, WI 54767",08:00 AM-04:30 PM,,ho31667335,false,true,,,,poll98658676
"133 Well Dr, Oakdale, WI 54649",06:00 AM-02:00 PM,,ho83858582,false,true,,,,poll99163392
"W63 N645 Washington Ave, Cedarburg, WI 53012-1945",08:00 AM-04:30 PM,,ho15526333,false,true,,,,poll14461998
"900 Quay St, Manitowoc, WI 54220-4543",08:00 AM-04:30 PM,,ho4299688,false,true,,,,poll31537683
"5909 N Milwaukee River Pkwy, Glendale, WI 53209-3815",08:00 AM-04:30 PM,,ho35316300,false,true,,,,poll67514320
"101 N Main St, Fort Atkinson, WI 53538-1861",08:00 AM-05:00 PM,,ho70374534,false,true,,,,poll13689075
"7505 Main St W Box 25, Webster, WI 54893-8211",08:00 AM-04:30 PM,,ho74136041,false,true,,,,poll47004076
"4156 County Road B, Mc Farland, WI 53558-9754",08:00 AM-04:00 PM,,ho58818315,false,true,,,,poll34638373
"9709 E County Road Y, Gordon, WI 54838",08:30 AM-02:30 PM,,ho99987075,false,true,,,,poll41179681
"4550 Wojcik Memorial Dr, Stevens Point, WI 54482",07:30 AM-04:00 PM,,ho44092285,false,true,,,,poll91039158
"101 Cedar St, Baraboo, WI 53913-1182",09:00 AM-12:00 PM,,ho57896002,false,true,,,,poll36489527
"155 N Front St, Coloma, WI 54930-9656",08:00 AM-04:00 PM,,ho41403758,false,true,,,,poll18418544
"820 E Main St, Eagle, WI 53119-2143",08:00 AM-04:00 PM,,ho56576134,false,true,,,,poll24857628
"6355 County Road Z, West Bend, WI 53095-9201",11:00 AM-02:00 PM,,ho48320315,false,true,,,,poll9170971
"534 Mill St, Green Lake, WI 54941-9576",08:00 AM-04:30 PM,,ho98428408,false,true,,,,poll87319152
"156 S Franklin St, Mondovi, WI 54755-1514",08:00 AM-05:00 PM,,ho95365523,false,true,,,,poll60483899
"5211 Schluter Rd, Monona, WI 53716-2533",08:00 AM-05:00 PM,,ho7322369,false,true,,,,poll8780622
"135 S Stevens St, Rhinelander, WI 54501-3434",08:00 AM-04:30 PM,,ho4393960,false,true,,,,poll19455058
"810 Shorewood Blvd, Madison, WI 53705-2115",08:00 AM-05:00 PM,,ho270320,false,true,,,,poll51144950
"7725 W North Ave, Wauwatosa, WI 53213-1720",08:00 AM-04:30 PM,,ho8308295,false,true,,,,poll8881868
"31000 Namekagon Rd, Webb Lake, WI 54830-8915",,,ho50927322,false,true,,,,poll52869259
"N168 W20733 Main Street, Jackson, WI 53037-9381",08:00 AM-04:30 PM,,ho15392588,false,true,,,,poll79096609
"317 S Main St, Jefferson, WI 53549-1772",08:00 AM-05:00 PM,,ho97624034,false,true,,,,poll96718843
"150 Miller St, Juneau, WI 53039-1300",08:00 AM-04:30 PM,,ho48916075,false,true,,,,poll86808733
"201 W 2nd St, Kaukauna, WI 54130-2442",08:00 AM-04:30 PM,,ho30998915,false,true,,,,poll29319957
"625 52nd St, Kenosha, WI 53140-3480",08:00 AM-04:30 PM,,ho51392751,false,true,,,,poll20036120
"1582 Kronenwetter Dr, Kronenwetter, WI 54455-7268",08:00 AM-04:30 PM,,ho897743,false,true,,,,poll90909835
"626 Geneva St, Lake Geneva, WI 53147-1914",08:30 AM-05:00 PM,,ho39076666,false,true,,,,poll57153811
"20399 W Main St Box 456, Lannon, WI 53046-9606",08:00 AM-05:00 PM,,ho70180745,false,true,,,,poll43985387
"50 10th St, Clintonville, WI 54929-1513",08:00 AM-04:30 PM,,ho98801836,false,true,,,,poll26838682
"350 4th Ave, Clear Lake, WI 54005-8604",08:00 AM-04:30 PM,,ho28391792,false,true,,,,poll21947846
"31275 County Road K, Chenequa, WI 53029",08:00 AM-04:30 PM,,ho11368970,false,true,,,,poll53248870
"101 N Main St, Birchwood, WI 54817-0191",08:00 AM-04:00 PM,,ho53975604,false,true,,,,poll34868540
"2417 Brewery Rd, Cross Plains, WI 53528-9471",05:00 PM-06:30 PM,,ho97610933,false,true,,,,poll58657546
"8090 Sorenson Rd, Port Wing, WI 54865",09:00 AM-05:00 PM,,ho53500062,false,true,,,,poll1045670
"248 E State St Box, Fox Lake, WI 53933-8027",08:00 AM-04:30 PM,,ho7431095,false,true,,,,poll15814504
"7426 Hubbard Ave, Middleton, WI 53562-3118",08:00 AM-06:00 PM,,ho61626848,false,true,,,,poll11372468
"1156 Alpine Dr, Nekoosa, WI 54457-8616",08:00 AM-04:00 PM,,ho33405757,false,true,,,,poll5372106
"127 First Street, Allenton, WI 53002-048",12:30 PM-03:00 PM,,ho5360167,false,true,,,,poll74542770
"204 1st St, Kewaskum, WI 53040",07:30 AM-04:30 PM,,ho39782869,false,true,,,,poll25245500
"W240 N3065 Pewaukee Road, Pewaukee, WI 53072",08:00 AM-04:30 PM,,ho37242329,false,true,,,,poll16659369
"175 Leonard St S, West Salem, WI 54669-8805",08:00 AM-04:45 PM,,ho8932107,false,true,,,,poll5503759
"200 N Main St, Westby, WI 54667-1108",07:30 AM-04:30 PM,,ho6541905,false,true,,,,poll68862729
"129 E 3rd St, Westfield, WI 53964-9107",08:00 AM-04:30 PM,,ho81423079,false,true,,,,poll73226702
"109 E Main St, Weyauwega, WI 54983-9071",08:00 AM-04:30 PM,,ho69696470,false,true,,,,poll41613934
"500 Main St, Wild Rose, WI 54984-6908",08:00 AM-04:00 PM,,ho63295736,false,true,,,,poll88804583
"30 S 1st St Box, Winneconne, WI 54986-9644",08:00 AM-04:30 PM,,ho52693194,false,true,,,,poll86604540
"105 N Main St, Potosi, WI 53820-9709",08:00 AM-04:30 PM,,ho28510769,false,true,,,,poll87547120
"9915 39th Ave, Pleasant Prairie, WI 53158-6501",08:00 AM-05:00 PM,,ho90127762,false,true,,,,poll51537285
"75 N Bonson St, Platteville, WI 53818-2502",08:00 AM-04:30 PM,,ho63056283,false,true,,,,poll54128716
"400 La Crosse St, La Crosse, WI 54601-3374",08:30 AM-05:00 PM,,ho63724978,false,true,,,,poll73069779
"9229 W Loomis Rd, Franklin, WI 53132-9630",08:30 AM-05:00 PM,,ho58239495,false,true,,,,poll20456431
"715 Walworth St, Genoa City, WI 53128-9803",08:00 AM-05:00 PM,,ho40391588,false,true,,,,poll88926017
"N112w17001 Mequon Rd, Germantown, WI 53022-3212",08:00 AM-04:30 PM,,ho9108179,false,true,,,,poll54783990
"150 N Mckenzie St, Gillett, WI 54124-9330",08:00 AM-04:00 PM,,ho20724246,false,true,,,,poll34850795
"860 Badger Cir, Grafton, WI 53024-9436",08:00 AM-04:30 PM,,ho37580662,false,true,,,,poll12631186
"6500 Northway, Greendale, WI 53129-1815",08:00 AM-04:30 PM,,ho46231482,false,true,,,,poll42521949
"102 N Main St Box D, Greenwood, WI 54437-9419",08:00 AM-04:30 PM,,ho10416056,false,true,,,,poll92846216
"420 N Jefferson St, Hancock, WI 54943-9647",08:00 AM-04:30 PM,,ho13349353,false,true,,,,poll42466968
"109 N Main St, Hartford, WI 53027-1576",08:00 AM-04:15 PM,,ho75385829,false,true,,,,poll5924158
"26 N 6th St Box 266, Hilbert, WI 54129-9593",07:00 AM-12:00 PM,,ho79005615,false,true,,,,poll59636567
"145 E Main St, Hixton, WI 54635-9794",08:00 AM-05:00 PM,,ho86271925,false,true,,,,poll62182337
"505 3rd St, Hudson, WI 54016-1603",08:00 AM-04:30 PM,,ho1549357,false,true,,,,poll27122689
"201 S Lake St Box 345, Hustisford, WI 53034-9613",08:00 AM-04:30 PM,,ho44299143,false,true,,,,poll45842054
"23688 Adams St Box 189, Independence, WI 54747-8094",08:00 AM-05:00 PM,,ho95769267,false,true,,,,poll48797927
"180 S Main St Box 336, Iola, WI 54945-9689",08:00 AM-04:30 PM,,ho7453883,false,true,,,,poll1828144
"140 Main St, Menasha, WI 54952-3151",08:00 AM-04:00 PM,,ho9923372,false,true,,,,poll36067286
"201 E. Main Street, Wapun, WI 53963",07:30 AM-04:30 PM,,ho94803632,false,true,,,,poll7761239
"11523S Business Hwy 53, Solon Springs, WI 54873",08:30 AM-05:00 PM,,ho42116701,false,true,,,,poll32918274
"200 Spring St, Cambridge, WI 53523-9218",07:30 AM-04:00 PM,,ho51589709,false,true,,,,poll29395562
"N4680 County Rd. W, Winter, WI 54896-0129",08:00 AM-04:00 PM,,ho4802012,false,true,,,,poll8547409
"6410 S County Road B, South Range, WI 54874-8457",05:30 PM-08:30 PM,,ho32543471,false,true,,,,poll44883265
"211 Walnut St, Neenah, WI 54956-3026",07:30 AM-04:30 PM,,ho94768196,false,true,,,,poll8112327
"160 South Macy Street, Fond du Lac, WI 54935",07:45 AM-04:30 PM,,ho72016512,false,true,,,,poll31309166
"1520 Ludington St, Marinette, WI 54143",10:00 AM-02:00 PM,,ho4325630,false,true,,,,poll7859108
"831 Pine Beach Road, Marinette, WI 54143",03:00 PM-05:00 PM,,ho18370057,false,true,,,,poll97652468
"1515 Strongs Ave, Stevens Point, WI 54481-3543",07:30 AM-04:00 PM,,ho22860963,false,true,,,,poll21291079
"933 Michigan Ave, Stevens Point, WI 54481",10:00 AM-06:00 PM,,ho53070657,false,true,,,,poll78117696
"300 La Crosse St, Wisc Dells, WI 53965-1568",08:00 AM-05:00 PM,,ho11630596,false,true,,,,poll79391368
"205 S Lincoln Ave, Beaver Dam, WI 53916-2323",08:00 AM-04:30 PM,,ho37830070,false,true,,,,poll67454986
"220 Stout St Box 194, Chetek, WI 54728-8853",08:00 AM-04:00 PM,,ho53821411,false,true,,,,poll46880890
"100 W Amelia St, Cassville, WI 53806-9564",08:00 AM-04:30 PM,,ho26797812,false,true,,,,poll47563010
"305 Wisconsin Ave, Centuria, WI 54824-9053",07:00 AM-05:00 PM,,ho65337654,false,true,,,,poll98217624
"15 S School St, Mayville, WI 53050-1656",08:00 AM-12:00 PM,,ho73211174,false,true,,,,poll74810963
"82479 County Highway F, Butternut, WI 54514-8681",08:00 AM-05:00 PM,,ho87180902,false,true,,,,poll13347164
"8985 E US Highway 2, South Range, WI 54874-8814",09:00 AM-06:00 PM,,ho85158112,false,true,,,,poll87112204
"407 Main St Box 135, Ogdensburg, WI 54962-9335",09:00 AM-04:00 PM,,ho49173971,false,true,,,,poll457523
"130 N Harrison St, North Prairie, WI 53153-9791",09:00 AM-05:00 PM,,ho73906325,false,true,,,,poll88049961
"131 N Harrison St, North Prairie, WI 53153-9792",09:00 AM-05:00 PM,,ho39226093,false,true,,,,poll55919749
"132 N Harrison St, North Prairie, WI 53153-9793",09:00 AM-05:00 PM,,ho46110156,false,true,,,,poll29634508
"133 N Harrison St, North Prairie, WI 53153-9794",09:00 AM-05:00 PM,,ho87108155,false,true,,,,poll88460800
"134 N Harrison St, North Prairie, WI 53153-9795",09:00 AM-05:00 PM,,ho88288773,false,true,,,,poll18228305
"105 N Maple St, North Freedom, WI 53951-9667",08:00 AM-03:30 PM,,ho46583743,false,true,,,,poll98496519
"1029 Roosevelt Rd Box 24, Niagara, WI 54151-1205",08:30 AM-04:30 PM,,ho68641303,false,true,,,,poll59027940
